,shop_name,shop_address,shop_lat,shop_lng,types
0,Trader Joe's,"90 White Bridge Rd, Nashville, TN 37205",36.1307261,-86.85222700000001,"['grocery_or_supermarket', 'florist', 'supermarket', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
1,Publix Super Market at Hill Center at Belle Meade,"4324 Harding Pike, Nashville, TN 37205",36.1267422,-86.8475419,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
2,Kroger,"4560 Harding Pike, Nashville, TN 37205",36.1239257,-86.850561,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
3,Target Grocery,"26 White Bridge Rd, Nashville, TN 37205",36.1312015,-86.854187,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
4,Sperry's Mercantile,"5107 Harding Pike, Nashville, TN 37205",36.1047822,-86.8679557,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
5,JC's Amish Produce,"Fountain Pl, Nashville, TN 37205",36.1309156,-86.8574398,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
6,Rosie's Market,"3900 Charlotte Ave, Nashville, TN 37209",36.1527329,-86.83348,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
7,The Produce Place,"4000 Murphy Rd, Nashville, TN 37209",36.140911,-86.83323999999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
8,Publix Super Market at Hill Center at Nashville West,"6614 Charlotte Pike, Nashville, TN 37209",36.1401562,-86.8829001,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
9,Sonobana Market,"40 White Bridge Pike, Nashville, TN 37205",36.1288505,-86.85303909999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
10,Target,"26 White Bridge Rd, Nashville, TN 37205",36.1312015,-86.854187,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
11,Kroger,"5705 Charlotte Pike, Nashville, TN 37209",36.148431,-86.86076120000001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
12,Kroger,"7087 Hwy 70 S, Nashville, TN 37221",36.0732005,-86.9195872,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
13,The Turnip Truck - Charlotte Ave,"5001 Charlotte Ave, Nashville, TN 37209",36.1518346,-86.8474861,"['grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
14,K&S World Market,"5861 Charlotte Pike, Nashville, TN 37209",36.1470294,-86.8635401,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
15,Target Grocery,"6814 Charlotte Pike, Nashville, TN 37209",36.1351326,-86.8923319,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
16,Kroger,"2131 Abbott Martin Rd, Nashville, TN 37215",36.1056803,-86.81846379999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
17,Jack's Market,"4421 Murphy Rd, Nashville, TN 37209",36.1407102,-86.83981659999999,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
18,ALDI,"7035 Hwy 70 S, Nashville, TN 37221",36.0750427,-86.917644,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
19,Whole Foods Market,"4021 Hillsboro Pike, Nashville, TN 37215",36.1031403,-86.8187272,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
20,Good Food for Good People Inc,"4611 Alabama Ave, Nashville, TN 37209",36.1529702,-86.8433122,"['grocery_or_supermarket', 'park', 'food', 'point_of_interest', 'store', 'establishment']"
21,"Little Saigon Market, or Bách Thảo gần Costco.","3747 Annex Ave, Nashville, TN 37209",36.1410399,-86.88409899999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
22,El Camino Market,"5911 Morrow Rd # B, Nashville, TN 37209",36.162037,-86.860965,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
23,Cho A Dong,"5837 Charlotte Pike, Nashville, TN 37209",36.1479912,-86.862405,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
24,3 & M Mart,"4601 Illinois Ave, Nashville, TN 37209",36.1576546,-86.8426645,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
