,shop_name,shop_address,shop_lat,shop_lng,types
0,Bordeaux Food,"3205 Clarksville Pike, Nashville, TN 37218",36.193048,-86.83246199999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
1,Kroger,"3930 Clarksville Pike, Nashville, TN 37218",36.2098477,-86.837724,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
2,Hunter's Hometown Foods,"3910 Clarksville Pike, Nashville, TN 37218",36.208599,-86.8393554,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
3,Kijiji Foods,"3620 Buena Vista Pike, Nashville, TN 37218",36.214061,-86.816785,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
4,K&S World Market,"5861 Charlotte Pike, Nashville, TN 37209",36.1470294,-86.8635401,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
5,Publix Super Market at Hill Center at Nashville West,"6614 Charlotte Pike, Nashville, TN 37209",36.1401562,-86.8829001,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
6,Danny's Market,"1497 County Hospital Rd, Nashville, TN 37218",36.1852239,-86.84285179999999,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
7,Sjj Market Inc,"925 40th Ave N, Nashville, TN 37209",36.1610431,-86.83627109999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
8,Silo Market,"5500 Centennial Blvd Suite A, Nashville, TN 37209",36.1654978,-86.8542693,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
9,Guanabana,"5861 Charlotte Pike, Nashville, TN 37209",36.1488558,-86.8633972,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
10,3 & M Mart,"4601 Illinois Ave, Nashville, TN 37209",36.1576546,-86.8426645,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
11,Robertson Avenue Market,"6229 Robertson Ave, Nashville, TN 37209",36.1574323,-86.87454939999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
12,Daily's,"1740 Ed Temple Blvd, Nashville, TN 37208",36.1797635,-86.82413079999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
13,Mi Favorita Super Mercado,"6317 Charlotte Pike, Nashville, TN 37209",36.1448383,-86.8715893,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
14,El Camino Market,"5911 Morrow Rd # B, Nashville, TN 37209",36.162037,-86.860965,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
15,Rosie's Market,"3900 Charlotte Ave, Nashville, TN 37209",36.1527329,-86.83348,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
16,Kroger,"5705 Charlotte Pike, Nashville, TN 37209",36.148431,-86.86076120000001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
17,Laverte's Market,"1313 51st Ave N, Nashville, TN 37209",36.1622661,-86.8495933,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
18,Family Dollar,"3215 Clarksville Hwy, Nashville, TN 37218",36.1932177,-86.8327606,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
19,Swett's Market,"702 28th Ave N, Nashville, TN 37208",36.15901760000001,-86.8182096,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
20,Family Dollar,"4003 Clarksville Pike, Nashville, TN 37218",36.21145990000001,-86.8394071,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
21,Cho A Dong,"5837 Charlotte Pike, Nashville, TN 37209",36.1479912,-86.862405,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
22,R Market,"925 40th Ave N, Nashville, TN 37209",36.1610381,-86.8363547,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
23,One Stop Market,"626 40th Ave N, Nashville, TN 37209",36.1568918,-86.8339822,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
24,Dollar General,"3721 Clarksville Hwy, Nashville, TN 37218",36.1987762,-86.83923329999999,"['drugstore', 'convenience_store', 'home_goods_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
25,Target Grocery,"6814 Charlotte Pike, Nashville, TN 37209",36.1351326,-86.8923319,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
26,Save A Lot,"2400 Clarksville Pike, Nashville, TN 37208",36.1853833,-86.8159932,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
27,Resha's Bi-Rite Market,"717 25th Ave N, Nashville, TN 37208",36.1594967,-86.8140176,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
28,Stop-N-Shop,"5100 Indiana Ave, Nashville, TN 37209",36.1566546,-86.8490004,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
29,The Turnip Truck - Charlotte Ave,"5001 Charlotte Ave, Nashville, TN 37209",36.1518346,-86.8474861,"['grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
30,Walmart Supercenter,"7044 Charlotte Pike, Nashville, TN 37209",36.1317787,-86.9075012,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
31,Good Food for Good People Inc,"4611 Alabama Ave, Nashville, TN 37209",36.1529702,-86.8433122,"['grocery_or_supermarket', 'park', 'food', 'point_of_interest', 'store', 'establishment']"
32,SAM'S MARKET,"2012 Clarksville Pike, Nashville, TN 37208",36.1832368,-86.812551,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
