,shop_name,shop_address,shop_lat,shop_lng,types
0,Southernaire Market,"The Pinnacle at Symphony Place, 150 3rd Ave S, Nashville, TN 37201",36.159928,-86.774077,"['food', 'point_of_interest', 'store', 'establishment']"
1,Savi Urban Market,"415 Church St, Nashville, TN 37219",36.1634125,-86.779421,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
2,Downtown Fresh Market,"531 4th Ave S, Nashville, TN 37210",36.1549405,-86.7734169,"['grocery_or_supermarket', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
3,Corner Market,"300 Church St, Nashville, TN 37201",36.1642907,-86.7778771,"['convenience_store', 'drugstore', 'cafe', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
4,Whole Foods Market,"1202 Broadway, Nashville, TN 37203",36.1567496,-86.7880596,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
5,Publix Super Market at Capitol View,"1010 Dr Martin L King Jr Blvd, Nashville, TN 37203",36.1630486,-86.7903632,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
6,Cardwell's Market,"9 Hermitage Ave, Nashville, TN 37210",36.1571023,-86.77025069999999,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']"
7,Kroger,"800 Monroe St, Nashville, TN 37208",36.1758803,-86.7942479,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
8,Five Star Market,"Ash St, Nashville, TN 37210",36.152107,-86.7727298,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
9,DGX,"206 3rd Ave S, Nashville, TN 37201",36.1592225,-86.7743333,"['convenience_store', 'drugstore', 'home_goods_store', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
10,A AND M Marketplace,"900 Rosa L Parks Blvd suit 109, Nashville, TN 37208",36.1706189,-86.7888584,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
