,shop_name,shop_address,shop_lat,shop_lng,types
0,Sprouts Farmers Market,"7620 Hwy 70 S, Nashville, TN 37221",36.07989999999999,-86.94918,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
1,Publix Super Market at Bellevue Center,"7604 Hwy 70 S, Nashville, TN 37221",36.0784138,-86.9455024,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
2,Kroger,"7087 Hwy 70 S, Nashville, TN 37221",36.0732005,-86.9195872,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
3,Kroger,"8141 TN-100, Nashville, TN 37221",36.0433407,-86.9565322,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
4,Publix Super Market at Harpeth Village,"8028 TN-100, Nashville, TN 37221",36.047101,-86.95225289999999,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
5,ALDI,"7035 Hwy 70 S, Nashville, TN 37221",36.0750427,-86.917644,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
6,Mc Neil Produce,"8750 TN-100, Nashville, TN 37221",36.0323908,-86.99178839999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
7,Eddie's Market,"8898 US-70, Nashville, TN 37221",36.0936801,-87.02298259999999,"['hardware_store', 'point_of_interest', 'store', 'establishment']"
8,Walmart Supercenter,"7044 Charlotte Pike, Nashville, TN 37209",36.1317787,-86.9075012,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
9,Kroger Bakery,"7087 US-70S, Nashville, TN 37221",36.0731741,-86.919253,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
10,Dollar General,"7107 Hwy 70 S, Nashville, TN 37221",36.0735233,-86.92234409999999,"['drugstore', 'convenience_store', 'home_goods_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
11,Hwy 100 market and deli,"8993 TN-100, Nashville, TN 37221",36.0275612,-87.00902959999999,"['gas_station', 'point_of_interest', 'establishment']"
