,shop_name,shop_address,shop_lat,shop_lng,types
0,Shell,"3701 Nolensville Pike, Nashville, TN 37211",36.0957455,-86.73777419999999,"['gas_station', 'atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
1,Shell,"5701 Edmondson Pike, Nashville, TN 37211",36.0396994,-86.74399319999999,"['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
2,Shell,"731 Harding Pl, Nashville, TN 37211",36.0810691,-86.7594155,"['gas_station', 'atm', 'convenience_store', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
3,bp,"6340 Nolensville Pike, Nashville, TN 37211",36.01512,-86.70492399999999,"['gas_station', 'car_wash', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
4,Sudden Service,"6029 Nolensville Rd, Nashville, TN 37211",36.0251611,-86.7132754,"['convenience_store', 'gas_station', 'cafe', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
5,Shell,"5455 Nolensville Pike, Nashville, TN 37211",36.0490684,-86.71419879999999,"['gas_station', 'atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
6,MAPCO,"365 Harding Pl, Nashville, TN 37211",36.084209,-86.704742,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
7,Joy Market - Gulf Gas Station,"3767 Nolensville Pike, Nashville, TN 37211",36.0915418,-86.73544910000001,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']"
8,bp,"15109 Old Hickory Blvd, Nashville, TN 37211",36.0448384,-86.7151136,"['gas_station', 'atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
9,Mobil,"2200 Nolensville Pike, Nashville, TN 37211",36.1255009,-86.7520722,"['gas_station', 'point_of_interest', 'establishment']"
10,QUEST STOP,"6340 Nolensville Pike, Nashville, TN 37211",36.0150874,-86.70491559999999,"['gas_station', 'point_of_interest', 'establishment']"
11,Circle K,"2200 Nolensville Pike, Nashville, TN 37211",36.12584,-86.75255899999999,"['convenience_store', 'atm', 'gas_station', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
12,MARATHON EXPRESS,"3500 Nolensville Pike, Nashville, TN 37211",36.09816790000001,-86.7384715,"['gas_station', 'point_of_interest', 'establishment']"
13,Gulf,"4719 TN-11, Nashville, TN 37211",36.0668833,-86.71835279999999,"['gas_station', 'atm', 'finance', 'point_of_interest', 'establishment']"
14,Armor Fuel & Save,"1568 Bell Rd, Nashville, TN 37211",36.0445017,-86.6958342,"['gas_station', 'point_of_interest', 'establishment']"
