,Unnamed: 0,shop_name,shop_address,shop_lat,shop_lng,types
0,4,Target,"1004 Andrews Run, Hendersonville, TN 37075",36.3344444,-86.6252778,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
1,56,Target,"1004 Andrews Run, Hendersonville, TN 37075",36.3344444,-86.6252778,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
2,99,Target,"1004 Andrews Run, Hendersonville, TN 37075",36.3344444,-86.6252778,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
3,113,Target,"1004 Andrews Run, Hendersonville, TN 37075",36.3344444,-86.6252778,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
4,133,Target,"1004 Andrews Run, Hendersonville, TN 37075",36.3344444,-86.6252778,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
5,167,Target,"1004 Andrews Run, Hendersonville, TN 37075",36.3344444,-86.6252778,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
6,183,Target,"1004 Andrews Run, Hendersonville, TN 37075",36.3344444,-86.6252778,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
7,209,Target,"1004 Andrews Run, Hendersonville, TN 37075",36.3344444,-86.6252778,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
8,240,Target,"1004 Andrews Run, Hendersonville, TN 37075",36.3344444,-86.6252778,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
9,285,Target,"1004 Andrews Run, Hendersonville, TN 37075",36.3344444,-86.6252778,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
10,323,Target,"1004 Andrews Run, Hendersonville, TN 37075",36.3344444,-86.6252778,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
11,368,Target,"1004 Andrews Run, Hendersonville, TN 37075",36.3344444,-86.6252778,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
12,413,Target,"1004 Andrews Run, Hendersonville, TN 37075",36.3344444,-86.6252778,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
13,19,Target,"1033 Crossings Blvd, Spring Hill, TN 37174",35.7413853,-86.9372836,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
14,63,Target,"1033 Crossings Blvd, Spring Hill, TN 37174",35.7413853,-86.9372836,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
15,140,Target,"1033 Crossings Blvd, Spring Hill, TN 37174",35.7413853,-86.9372836,"['department_store', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']"
