,shop_name,shop_address,shop_lat,shop_lng,types
0,Pastaria,"8 City Blvd, Nashville, TN 37209",36.1517164,-86.81987699999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
1,Hathorne,"4708 Charlotte Ave, Nashville, TN 37209",36.1525054,-86.84431339999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2,PennePazze,"3826 Charlotte Ave, Nashville, TN 37209",36.1527701,-86.8328937,"['restaurant', 'food', 'point_of_interest', 'establishment']"
3,"Hattie B's Hot Chicken - West Nashville, TN","5209 Charlotte Ave, Nashville, TN 37209",36.1516093,-86.85075300000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
4,Otaku Ramen West,"4109 Charlotte Ave, Nashville, TN 37209",36.1519932,-86.8365417,"['restaurant', 'food', 'point_of_interest', 'establishment']"
5,answer. restaurant,"132 46th Ave N, Nashville, TN 37209",36.143937,-86.84156159999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
6,Calypso Cafe - West End / Charlotte,"3307 Charlotte Ave, Nashville, TN 37209",36.152488,-86.8241872,"['restaurant', 'food', 'point_of_interest', 'establishment']"
7,Swett's,"2725 Clifton Ave, Nashville, TN 37209",36.1582604,-86.81809369999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
8,Taziki's Mediterranean Cafe - West End,"3001 West End Ave, Nashville, TN 37203",36.14364,-86.81345999999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
9,Double Dogs Restaurant,"3703 4017, 4017 Charlotte Ave, Nashville, TN 37209",36.1522058,-86.8350711,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
10,Coco's Italian Market & Restaurant,"411 51st Ave N, Nashville, TN 37209",36.152746,-86.848937,"['grocery_or_supermarket', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
11,Five Points Pizza West,"4100 Charlotte Ave, Nashville, TN 37209",36.1525742,-86.8358299,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
12,Chateau West,"3408 West End Ave, Nashville, TN 37203",36.1387895,-86.8203082,"['restaurant', 'food', 'point_of_interest', 'establishment']"
13,Miel Restaurant,"343 53rd Ave N, Nashville, TN 37209",36.1513311,-86.851306,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
14,Park Café,"4403 Murphy Rd, Nashville, TN 37209",36.1406652,-86.8394943,"['restaurant', 'food', 'point_of_interest', 'establishment']"
15,Thai Ni Yom,"3820 Charlotte Ave, Nashville, TN 37209",36.1527949,-86.8320674,"['restaurant', 'food', 'point_of_interest', 'establishment']"
16,Hugh-Baby's,"4816 Charlotte Ave, Nashville, TN 37209",36.1523113,-86.8455192,"['restaurant', 'food', 'point_of_interest', 'establishment']"
17,Taqueria del Sol,"4500 Charlotte Pike, Nashville, TN 37209",36.1525041,-86.84123029999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
18,Maggiano's Little Italy,"3106 West End Ave, Nashville, TN 37203",36.1424134,-86.8167507,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
