,shop_name,shop_address,shop_lat,shop_lng,types
0,Butchertown Hall,"1416 4th Ave N, Nashville, TN 37208",36.1797736,-86.78915479999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
1,The Optimist,"1400 Adams St, Nashville, TN 37208",36.1812902,-86.7841344,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2,Saint Stephen,"1300 3rd Ave N, Nashville, TN 37208",36.1779218,-86.7864236,"['restaurant', 'food', 'point_of_interest', 'establishment']"
3,City House,"1222 4th Ave N, Nashville, TN 37208",36.176923,-86.787262,"['restaurant', 'food', 'point_of_interest', 'establishment']"
4,Steam Boys,"1200 2nd Ave N, Nashville, TN 37208",36.1769443,-86.78452419999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
5,Monell's,"1235 6th Ave N, Nashville, TN 37208",36.175825,-86.79025279999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
6,Germantown Café,"1200 5th Ave N, Nashville, TN 37208",36.175456,-86.78786,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']"
7,Kingdom Café & Grill,"2610 Jefferson St, Nashville, TN 37208",36.1683257,-86.8178566,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
8,Le Loup,"1400 Adams St, Nashville, TN 37208",36.1814403,-86.7841684,"['restaurant', 'food', 'point_of_interest', 'establishment']"
9,Sedona Taphouse,"1120 3rd Ave N, Nashville, TN 37208",36.1762419,-86.7852102,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
10,Grillshack Fries and Burgers - Germantown,"1725 5th Ave N, Nashville, TN 37208",36.1838471,-86.79368869999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
11,The Goat Germantown,"1220 2nd Ave N Suite 100, Nashville, TN 37208",36.1778869,-86.78449239999999,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
12,Rolf and Daughters,"700 Taylor St, Nashville, TN 37208",36.1775389,-86.7928833,"['restaurant', 'food', 'point_of_interest', 'establishment']"
13,Waldo's Chicken and Beer,"1120 4th Ave N Suite 103, Nashville, TN 37208",36.1758211,-86.7863666,"['restaurant', 'food', 'point_of_interest', 'establishment']"
14,5th & Taylor,"1411 5th Ave N, Nashville, TN 37208",36.1785965,-86.7905974,"['restaurant', 'food', 'point_of_interest', 'establishment']"
15,Veggie Village,"1314 6th Ave N, Nashville, TN 37208",36.1774207,-86.7906916,"['restaurant', 'food', 'point_of_interest', 'establishment']"
16,Geist Bar + Restaurant,"311 Jefferson St, Nashville, TN 37208",36.1746128,-86.7855091,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
17,Tailor Nashville,"620 Taylor St, Nashville, TN 37208",36.17751459999999,-86.79226580000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
18,O-Ku,"81 Van Buren St, Nashville, TN 37208",36.1818581,-86.78479569999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
19,Ooh Wee Bar-B-Q,"2008 Jefferson St, Nashville, TN 37208",36.16917610000001,-86.81021849999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
20,Legumes Ethiopian vegetarian cafe,"900 Rosa L Parks Blvd, Nashville, TN 37208",36.170665,-86.78864039999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
21,Wingz and Friez,"2605 Jefferson St, Nashville, TN 37208",36.1679027,-86.81719319999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
22,Mother's Ruin,"1239 6th Ave N, Nashville, TN 37208",36.1760749,-86.7903929,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
23,Tomacco Tacos + Tequila,"1120 4th Ave N Suite 101, Nashville, TN 37208",36.1758251,-86.7865571,"['restaurant', 'food', 'point_of_interest', 'establishment']"
24,Henrietta Red,"1200 4th Ave N, Nashville, TN 37208",36.1759616,-86.7867371,"['restaurant', 'food', 'point_of_interest', 'establishment']"
25,Chicago Style Gyros,"900 Rosa L Parks Blvd, Nashville, TN 37208",36.1706981,-86.7888114,"['restaurant', 'food', 'point_of_interest', 'establishment']"
26,Jamaicaway Restaurant and Catering,"900 Rosa L Parks Blvd Suite 120, Nashville, TN 37208",36.1707238,-86.7890228,"['restaurant', 'food', 'point_of_interest', 'establishment']"
27,312 Pizza Company,"371 Monroe St, Nashville, TN 37208",36.1770667,-86.78786939999999,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
28,Seafood restaurant,"1400 Adams St, Nashville, TN 37208",36.1814403,-86.7841684,"['restaurant', 'food', 'point_of_interest', 'establishment']"
29,Caracasville,"900 Rosa L Parks Blvd, Nashville, TN 37208",36.1706189,-86.7888584,"['restaurant', 'food', 'point_of_interest', 'establishment']"
30,Seafood sensation,"2719 Jefferson St, Nashville, TN 37208",36.1672988,-86.8200689,"['restaurant', 'food', 'point_of_interest', 'establishment']"
31,re,"1416 5th Ave N, Nashville, TN 37208",36.1798657,-86.7891011,"['restaurant', 'food', 'point_of_interest', 'establishment']"
32,Germantown Pub,"708 Monroe St, Nashville, TN 37208",36.175707,-86.792555,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
33,Green Asia,"900 Rosa L Parks Blvd, Nashville, TN 37208",36.17083119999999,-86.7886746,"['restaurant', 'food', 'point_of_interest', 'establishment']"
34,El Burrito Mexicano,"900 Rosa L Parks Blvd #111, Nashville, TN 37208",36.1708716,-86.78870429999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
35,EG&MC Cocktail & Tapas Bar,"924 Jefferson St, Nashville, TN 37208",36.1728615,-86.7937664,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
36,Mary's Old Fashioned Pit Bar-B-Que,"1106 Jefferson St, Nashville, TN 37208",36.1719713,-86.7975008,"['restaurant', 'food', 'point_of_interest', 'establishment']"
37,Helen's Hot Chicken,"1801 Jefferson St #101, Nashville, TN 37208",36.1690865,-86.8069177,"['restaurant', 'food', 'point_of_interest', 'establishment']"
