,shop_name,shop_address,shop_lat,shop_lng,types
0,Kwik Stop Super Mercado,"327 Plus Park Blvd, Nashville, TN 37217",36.1322829,-86.7239032,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
1,MAPCO Mart,"1090 Murfreesboro Pike, Nashville, TN 37217",36.1269532,-86.71090060000002,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
2,Sudden Service,"801 Briley Pkwy, Nashville, TN 37217",36.1392413,-86.7008403,"['convenience_store', 'gas_station', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
3,MAPCO Mart,"1191 Murfreesboro Pike, Nashville, TN 37217",36.1208205,-86.70406469999999,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
4,MAPCO Mart,"2101 Murfreesboro Pike, Nashville, TN 37217",36.09404,-86.65347899999999,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
5,MAPCO Mart,"2301 Murfreesboro Pike, Nashville, TN 37217",36.0860928,-86.648641,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
6,7-Eleven,"1309 Murfreesboro Pike, Nashville, TN 37217",36.1153986,-86.69663129999999,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
7,7-Eleven,"2664 Smith Springs Rd, Nashville, TN 37217",36.0907561,-86.6271708,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
8,MAPCO,"2601 Murfreesboro Pike, Nashville, TN 37217",36.0738653,-86.6384812,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
9,Kwik Sack,"2515 Edge O Lake Dr, Nashville, TN 37217",36.079554,-86.64367899999999,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
10,MAPCO Mart,"2827 Smith Springs Rd, Nashville, TN 37217",36.0881035,-86.6074957,"['gas_station', 'convenience_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
11,pmex,"469 Bell Rd, Nashville, TN 37217",36.073008,-86.636349,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
12,Sun Light Mart,"1691 Murfreesboro Pike, Nashville, TN 37217",36.1029967,-86.6669417,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
13,TNangelscare,"2131 Murfreesboro Pike, Nashville, TN 37217",36.0925432,-86.6526336,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
14,Shell,"822 Murfreesboro Pike, Nashville, TN 37217",36.1346927,-86.72312099999999,"['gas_station', 'atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
15,Zero Max,"469 Bell Rd # B, Nashville, TN 37217",36.073008,-86.636349,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']"
16,Dollar City,"845 Briley Pkwy, Nashville, TN 37217",36.1365656,-86.69988359999999,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
17,Tri Star Energy,"1330 Vultee Blvd #1923, Nashville, TN 37217",36.1247437,-86.696635,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
18,Shell,"1691 Murfreesboro Pike, Nashville, TN 37217",36.1030329,-86.6667659,"['gas_station', 'atm', 'convenience_store', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
19,Shell,"1330 Vultee Blvd, Nashville, TN 37217",36.1245454,-86.69671559999999,"['gas_station', 'atm', 'convenience_store', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
20,Shell,"2813 Smith Springs Rd, Nashville, TN 37217",36.0884544,-86.60902999999999,"['gas_station', 'atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
21,Speedway,"1975 Murfreesboro Pike, Nashville, TN 37217",36.0945354,-86.6544566,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
22,Shell,"1343 Murfreesboro Pike, Nashville, TN 37217",36.1146987,-86.69399849999999,"['gas_station', 'atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
23,Mapco Express,"18 E Thompson Ln, Nashville, TN 37211",36.1152227,-86.7200326,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
24,Sam's Express Inc,"20 E Thompson Ln, Nashville, TN 37211",36.1145332,-86.7200043,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']"
25,Speedway#7136,"710 Murfreesboro Pike, Nashville, TN 37210",36.1394285,-86.7320314,"['convenience_store', 'atm', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
26,Kwik Sak,"2791 Murfreesboro Pike, Antioch, TN 37013",36.0674885,-86.6316634,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
27,Food Mart,"1631 Elm Hill Pike, Nashville, TN 37210",36.1444926,-86.7115657,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
28,CITGO,"501 Ermac Dr, Nashville, TN 37214",36.1530992,-86.6863501,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
29,Speedy Mart,"2011 Elm Hill Pike, Nashville, TN 37210",36.1498211,-86.69798569999999,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
30,MAPCO Convenience,"2406 Elm Hill Pike, Nashville, TN 37214",36.1532505,-86.68378109999999,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']"
31,Merkato,"2639 Lakevilla Dr, Nashville, TN 37217",36.07817540000001,-86.6408969,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
32,Convenience Services of the Mid South,"1879 Elm Tree Dr, Nashville, TN 37210",36.1489,-86.705338,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
33,Oasis Market,"965 Richards Rd, Antioch, TN 37013",36.0696156,-86.6832342,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
34,Tri Star Energy,"312 Harding Pl #3910, Nashville, TN 37211",36.0877092,-86.6929937,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
35,Thorntons,"3500 Murfreesboro Pike, Antioch, TN 37013",36.055172,-86.621284,"['convenience_store', 'bakery', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
36,A & H Mart,"1104 Murfreesboro Pike # F, Nashville, TN 37217",36.1265913,-86.71010799999999,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
37,MAPCO Mart,"2406 Elm Hill Pike, Nashville, TN 37214",36.15323470000001,-86.6837523,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
38,FOSTER MARKET,"601 Murfreesboro Pike, Nashville, TN 37210",36.1412056,-86.74024949999999,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
39,Express Market,"2408 Antioch Pike, Antioch, TN 37013",36.060591,-86.6727015,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
40,St George Market,"2706 Murfreesboro Pike, Antioch, TN 37013",36.070632,-86.634146,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
41,MAPCO,"311 Harding Pl, Nashville, TN 37211",36.0870732,-86.69239189999999,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
42,Kwik Stop,"3906 Apache Trail, Antioch, TN 37013",36.0684767,-86.6935191,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
43,Dollar General,"2275 Murfreesboro Pike Unit 11, Nashville, TN 37217",36.08601600000001,-86.65027649999999,"['drugstore', 'convenience_store', 'home_goods_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
44,MAPCO,"553 Murfreesboro Pike, Nashville, TN 37210",36.1419624,-86.742474,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
45,Circle K,"2200 Nolensville Pike, Nashville, TN 37211",36.12584,-86.75255899999999,"['convenience_store', 'atm', 'gas_station', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
46,MAPCO Mart,"1500 Lebanon Pike, Nashville, TN 37210",36.1540133,-86.721219,"['gas_station', 'convenience_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
47,Sandy Market Discount Tobacco,"507 Donelson Pike, Nashville, TN 37214",36.14987600000001,-86.66596,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
48,Twice Daily,"3696 Bell Rd, Nashville, TN 37214",36.151855,-86.626015,"['convenience_store', 'bakery', 'cafe', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
49,Cardwell's Market,"9 Hermitage Ave, Nashville, TN 37210",36.1571023,-86.77025069999999,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']"
50,White Bison Coffee,"312 Harding Pl, Nashville, TN 37211",36.087723,-86.692984,"['convenience_store', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
51,ATM (Mapco Express),"2827 Smith Springs Rd, Nashville, TN 37217",36.088112,-86.60756599999999,"['atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
52,Twice Daily - Tri Star Energy,"580 Donelson Pike #3731, Nashville, TN 37214",36.1430814,-86.6673651,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']"
53,7-Eleven,"340 Harding Pl, Nashville, TN 37211",36.0871365,-86.6963024,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
54,Circle K,"198 Haywood Ln, Nashville, TN 37211",36.0699828,-86.69343599999999,"['convenience_store', 'atm', 'gas_station', 'meal_takeaway', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
