,shop_name,shop_address,shop_lat,shop_lng,types
0,Whole Foods Market,"4021 Hillsboro Pike, Nashville, TN 37215",36.1033405,-86.8184619,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
1,Whole Foods Market,"1202 Broadway, Nashville, TN 37203",36.1567496,-86.7880596,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
2,Whole Foods Market,"1566 W McEwen Dr, Franklin, TN 37067",35.934211,-86.8249366,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
3,Whole Body,"Nashville, TN 37215",36.1033899,-86.8182264,"['health', 'point_of_interest', 'store', 'establishment']"
4,The Turnip Truck - East Nashville,"701 Woodland St, Nashville, TN 37206",36.1738247,-86.76001579999999,"['grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
5,Lucy market,"2131 Murfreesboro Pike, Nashville, TN 37217",36.0924134,-86.6524681,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
6,L & E Market,"606 Millwood Dr, Nashville, TN 37217",36.1300227,-86.71368199999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
7,Double Eight Food Mart Inc,"2615 Murfreesboro Pike, Nashville, TN 37217",36.07186,-86.637993,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
8,Los Amigos Mercado Latino,"2582 Murfreesboro Pike, Nashville, TN 37217",36.0751478,-86.6388131,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
9,ALDI,"1911 Ransom Pl, Nashville, TN 37217",36.088124,-86.6508077,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
10,The Turnip Truck - Gulch,"321 12th Ave S, Nashville, TN 37203",36.1527599,-86.78545869999999,"['grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
