,shop_name,shop_address,shop_lat,shop_lng,types
0,Dalts American Grill,"38 White Bridge Rd, Nashville, TN 37205",36.12921000000001,-86.8521909,"['restaurant', 'food', 'point_of_interest', 'establishment']"
1,Anatolia Turkish Restaurant,"48 White Bridge Rd, Nashville, TN 37205",36.1296786,-86.8518938,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2,J. Alexander's Restaurant,"73 White Bridge Rd #130, Nashville, TN 37205",36.1299981,-86.8561424,"['restaurant', 'food', 'point_of_interest', 'establishment']"
3,Snack Place,"4230 Harding Pike, Nashville, TN 37205",36.129507,-86.8445433,"['restaurant', 'food', 'point_of_interest', 'establishment']"
4,Coco's West Italian Restaurant,"5406 Harding Pike, Nashville, TN 37205",36.099763,-86.87188359999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
5,Porta Via Ristorante e Bar,"21 White Bridge Rd #104, Nashville, TN 37205",36.1281667,-86.8532833,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
6,Le Peep,"5133 Harding Pike b6, Nashville, TN 37205",36.103629,-86.86836199999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
7,Asahi,"5133 Harding Pike, Nashville, TN 37205",36.1035056,-86.8687837,"['restaurant', 'food', 'point_of_interest', 'establishment']"
8,Lemongrass Thai,"73 White Bridge Rd #107, Nashville, TN 37205",36.1291912,-86.85546,"['restaurant', 'food', 'point_of_interest', 'establishment']"
9,Moe's Southwest Grill,"4326 Harding Pike, Nashville, TN 37205",36.1263058,-86.84626209999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
10,Sperry's Belle Meade,"5109 Harding Pike, Nashville, TN 37205",36.104806,-86.86845699999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
11,Sam's Place Belle Meade,"6051 TN-100, Nashville, TN 37205",36.0969836,-86.87258820000001,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
12,360 Bistro,"6000 TN-100, Nashville, TN 37205",36.0979524,-86.8730779,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
13,Smiley Face Dinner,"4230 Harding Pike, Nashville, TN 37205",36.12957950000001,-86.84464480000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
14,Belle Meade Meat & Three,"110 Leake Ave, Nashville, TN 37205",36.1045437,-86.86546050000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
15,Sportsman's Grille,"5405 Harding Pike, Nashville, TN 37205",36.09962100000001,-86.8709999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
16,Sushi Train,"94 White Bridge Rd, Nashville, TN 37205",36.1302114,-86.85320519999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
17,Agaves Mexican Restaurant,"4550 Harding Pike, Nashville, TN 37205",36.1244165,-86.8497567,"['restaurant', 'food', 'point_of_interest', 'establishment']"
18,Zoës Kitchen,"6025 TN-100, Nashville, TN 37205",36.097669,-86.8721017,"['restaurant', 'food', 'point_of_interest', 'establishment']"
19,Roze Pony,"5133 Harding Pike, Nashville, TN 37205",36.1036867,-86.86910370000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
20,Whitt's Barbecue,"5310 Hwy 70 S, Nashville, TN 37205",36.101344,-86.8709993,"['restaurant', 'food', 'point_of_interest', 'establishment']"
21,Ninki,"4530 Harding Pike, Nashville, TN 37205",36.1247222,-86.8494444,"['restaurant', 'food', 'point_of_interest', 'establishment']"
22,The Picnic Cafe & Party Catering,"4320 Harding Pike, Nashville, TN 37205",36.1269444,-86.8461111,"['restaurant', 'food', 'point_of_interest', 'establishment']"
23,Pho Ann Nashville,"4516 Harding Pike, Nashville, TN 37205",36.1250547,-86.8490356,"['restaurant', 'food', 'point_of_interest', 'establishment']"
24,Chipotle Mexican Grill,"96 White Bridge Rd Ste 103, Nashville, TN 37205",36.1294922,-86.85315589999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
25,Sonobana,"40 White Bridge Rd, Nashville, TN 37205",36.1294384,-86.8521083,"['restaurant', 'food', 'point_of_interest', 'establishment']"
26,Five Guys,"21 White Bridge Rd, Nashville, TN 37205",36.1282788,-86.85377439999999,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
27,Taco Bell,"4300 Harding Pike, Nashville, TN 37205",36.1276021,-86.84455129999999,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
28,Siam Cuisine,"265 White Bridge Pike, Nashville, TN 37209",36.1433076,-86.8583026,"['restaurant', 'food', 'point_of_interest', 'establishment']"
29,Michaelangelo's Pizza - Bellmeade,"5133 Harding Pike, Nashville, TN 37205",36.1037166,-86.86913779999999,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
30,Something Special,"107 Heady Dr, Nashville, TN 37205",36.09827629999999,-86.87140629999999,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
31,Subway,"4230 Harding Pike Suite 210, Nashville, TN 37205",36.1294153,-86.84449049999999,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
32,Wild About Weenies,"73 White Bridge Rd, Nashville, TN 37205",36.1298316,-86.8569307,"['restaurant', 'food', 'point_of_interest', 'establishment']"
33,Panera Bread,"96 White Bridge Rd Suite 105, Nashville, TN 37205",36.129468,-86.853342,"['cafe', 'bakery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
34,Dickey's Barbecue Pit,"70 White Bridge Rd, Nashville, TN 37205",36.13030639999999,-86.8517937,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
35,Rocket Stuffed Subs,"21 White Bridge Rd #104B, Nashville, TN 37205",36.12804120000001,-86.8533246,"['restaurant', 'food', 'point_of_interest', 'establishment']"
36,Juice Bar - Belle Meade,"6000 TN-100 #101, Nashville, TN 37205",36.0977465,-86.87320679999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
37,Coco's Italian Market & Restaurant,"411 51st Ave N, Nashville, TN 37209",36.152746,-86.848937,"['grocery_or_supermarket', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
38,Calypso Cafe - West End / Charlotte,"3307 Charlotte Ave, Nashville, TN 37209",36.152488,-86.8241872,"['restaurant', 'food', 'point_of_interest', 'establishment']"
39,Wendell Smith's Restaurant,"407 53rd Ave N, Nashville, TN 37209",36.1522361,-86.8514259,"['restaurant', 'food', 'point_of_interest', 'establishment']"
40,Chateau West,"3408 West End Ave, Nashville, TN 37203",36.1387895,-86.8203082,"['restaurant', 'food', 'point_of_interest', 'establishment']"
41,Hathorne,"4708 Charlotte Ave, Nashville, TN 37209",36.1525054,-86.84431339999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
42,"Hattie B's Hot Chicken - West Nashville, TN","5209 Charlotte Ave, Nashville, TN 37209",36.1516093,-86.85075300000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
43,Park Café,"4403 Murphy Rd, Nashville, TN 37209",36.1406652,-86.8394943,"['restaurant', 'food', 'point_of_interest', 'establishment']"
44,Voodoo Gumbo,"7114 Hwy 70 S Ste 109, Nashville, TN 37221",36.07520650000001,-86.92243839999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
45,Taqueria Don Carbon Express,"351 White Bridge Pike, Nashville, TN 37209",36.1485731,-86.858234,"['restaurant', 'food', 'point_of_interest', 'establishment']"
46,"McCabe Pub, Inc","4410 Murphy Rd, Nashville, TN 37209",36.141265,-86.84004399999999,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
47,Bruegger's Bagels,"5311 Harding Pike, Nashville, TN 37205",36.1009151,-86.8703844,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
48,Sage Dining Services,"4001 Harding Pike, Nashville, TN 37205",36.1284249,-86.8366934,"['meal_delivery', 'food', 'point_of_interest', 'establishment']"
49,Pancho & Lefty's Cantina,"4501 Murphy Rd, Nashville, TN 37209",36.1408247,-86.840407,"['restaurant', 'food', 'point_of_interest', 'establishment']"
50,Subway,"99 White Bridge Rd Suite 109, Nashville, TN 37205",36.1316667,-86.8580556,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
51,Dalton's Grill,"7061 US-70S, Nashville, TN 37221",36.0733702,-86.91801910000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
52,M.L.Rose Craft Beer & Burgers - Sylvan Park,"4408 Charlotte Ave, Nashville, TN 37209",36.1525005,-86.84059859999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
53,answer. restaurant,"132 46th Ave N, Nashville, TN 37209",36.143937,-86.84156159999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
54,Lemongrass Sushi & Thai,"7108 Hwy 70 S, Nashville, TN 37221",36.0759684,-86.9211979,"['restaurant', 'food', 'point_of_interest', 'establishment']"
55,Five Points Pizza West,"4100 Charlotte Ave, Nashville, TN 37209",36.1525742,-86.8358299,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
56,Taqueria del Sol,"4500 Charlotte Pike, Nashville, TN 37209",36.1525041,-86.84123029999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
57,South East Pizza Partners,"7090 Charlotte Pike, Nashville, TN 37209",36.1290197,-86.9074394,"['restaurant', 'food', 'point_of_interest', 'establishment']"
