,shop_name,shop_address,shop_lat,shop_lng,types
0,Shell,"822 Murfreesboro Pike, Nashville, TN 37217",36.1346927,-86.72312099999999,"['gas_station', 'atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
1,Shell,"1330 Vultee Blvd, Nashville, TN 37217",36.1245454,-86.69671559999999,"['gas_station', 'atm', 'convenience_store', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
2,Speedway,"1975 Murfreesboro Pike, Nashville, TN 37217",36.0946528,-86.65405969999999,"['gas_station', 'point_of_interest', 'establishment']"
3,Shell,"1691 Murfreesboro Pike, Nashville, TN 37217",36.1030329,-86.6667659,"['gas_station', 'atm', 'convenience_store', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
4,Shell,"2813 Smith Springs Rd, Nashville, TN 37217",36.0884544,-86.60902999999999,"['gas_station', 'atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
5,Shell,"1343 Murfreesboro Pike, Nashville, TN 37217",36.1146987,-86.69399849999999,"['gas_station', 'atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
6,Kroger Fuel Center,"2284 Murfreesboro Pike, Nashville, TN 37217",36.089316,-86.64933289999999,"['gas_station', 'point_of_interest', 'establishment']"
7,Exxon,"1309 Murfreesboro Pike, Nashville, TN 37217",36.1156378,-86.69647409999999,"['gas_station', 'point_of_interest', 'establishment']"
8,MAPCO Mart,"1191 Murfreesboro Pike, Nashville, TN 37217",36.1208205,-86.70406469999999,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
9,MAPCO Mart,"2101 Murfreesboro Pike, Nashville, TN 37217",36.09404,-86.65347899999999,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
10,MAPCO Mart,"1090 Murfreesboro Pike, Nashville, TN 37217",36.1269532,-86.71090060000002,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
11,MAPCO Mart,"2301 Murfreesboro Pike, Nashville, TN 37217",36.0860928,-86.648641,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
12,MAPCO Mart,"2827 Smith Springs Rd, Nashville, TN 37217",36.0881035,-86.6074957,"['gas_station', 'convenience_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
13,MAPCO,"2601 Murfreesboro Pike, Nashville, TN 37217",36.0738653,-86.6384812,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
14,Kwik Sak,"1451 Donelson Pike, Nashville, TN 37217",36.09325949999999,-86.6780251,"['gas_station', 'point_of_interest', 'establishment']"
15,Shell,"801 Briley Pkwy, Nashville, TN 37217",36.1392899,-86.70064479999999,"['gas_station', 'point_of_interest', 'establishment']"
16,Exxon,"2664 Smith Springs Rd, Nashville, TN 37217",36.09073,-86.6268499,"['gas_station', 'point_of_interest', 'establishment']"
17,Speedway,"1975 Murfreesboro Pike, Nashville, TN 37217",36.0945354,-86.6544566,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
18,Sudden Service,"801 Briley Pkwy, Nashville, TN 37217",36.1392413,-86.7008403,"['convenience_store', 'gas_station', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
19,Sam's Club Gas Station,"1300 Antioch Pike, Nashville, TN 37211",36.087611,-86.6898995,"['gas_station', 'point_of_interest', 'establishment']"
20,Shell,"1277 Antioch Pike, Nashville, TN 37211",36.0875431,-86.6928983,"['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
21,Kroger Fuel Center,"61 E Thompson Ln, Nashville, TN 37211",36.1109206,-86.7246631,"['gas_station', 'point_of_interest', 'establishment']"
