,shop_name,shop_address,shop_lat,shop_lng,types
0,Save A Lot,"1113 Murfreesboro Pike, Nashville, TN 37217",36.1257545,-86.7109041,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
1,Kroger,"2284 Murfreesboro Pike, Nashville, TN 37217",36.088656,-86.64715430000001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
2,Chico's Mercado,"859 Briley Pkwy, Nashville, TN 37217",36.1360603,-86.69944570000001,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
3,Gold Star Market,"974 Murfreesboro Pike, Nashville, TN 37217",36.1302307,-86.7149124,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
4,L & E Market,"606 Millwood Dr, Nashville, TN 37217",36.1300845,-86.71378399999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
5,ALDI,"1911 Ransom Pl, Nashville, TN 37217",36.088124,-86.6508077,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
6,Carniceria Dominguez,"2569 Murfreesboro Pike, Nashville, TN 37217",36.0759401,-86.64107349999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
7,A & H Mart,"1104 Murfreesboro Pike # F, Nashville, TN 37217",36.1265913,-86.71010799999999,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
8,CCN Market clearance for store closing dry grocery up to 50% off 10/10-10/17,"2615 Murfreesboro Pike, Nashville, TN 37217",36.07186,-86.637993,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
9,Comptons Foodland,"2808 Old Smith Springs Rd, Nashville, TN 37217",36.0890847,-86.6094086,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
10,Bushra Int'l Market LLC,"1045 Murfreesboro Pike, Nashville, TN 37217",36.12713060000001,-86.7131501,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
11,Lucy market,"2131 Murfreesboro Pike, Nashville, TN 37217",36.0924134,-86.6524681,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
12,Mercado Latino,"Nashville, TN 37217",36.1354219,-86.7238862,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
13,La Mexicana,"989 Murfreesboro Pike, Nashville, TN 37217",36.1291694,-86.7147446,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
14,Ibex Minimart,"455 Bell Rd, Nashville, TN 37217",36.0736237,-86.6359236,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
15,Dur Dur International Market,"1080 Murfreesboro Pike, Nashville, TN 37217",36.127986,-86.7111341,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
16,Los Amigos Mercado Latino,"2582 Murfreesboro Pike, Nashville, TN 37217",36.0751766,-86.6387663,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
17,Guatemex,"2615 Murfreesboro Pike, Nashville, TN 37217",36.07186,-86.637993,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
18,Leone Star African Market,"459 Bell Rd, Nashville, TN 37217",36.0734844,-86.6360377,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
19,Kroger,"61 E Thompson Ln, Nashville, TN 37211",36.1098179,-86.7250687,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
20,Food Lion,"936 Richards Rd, Antioch, TN 37013",36.0680026,-86.6813001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
21,International Food Mart,"2855 Logan St, Nashville, TN 37211",36.111472,-86.7421956,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
22,Arabic Supermarket,"2739 Murfreesboro Pike, Antioch, TN 37013",36.0687853,-86.6331592,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
23,Carniceria Mi Pueblo,"2706 Murfreesboro Pike, Antioch, TN 37013",36.070654,-86.634119,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
24,Zaire African Market,"2425 Edge O Lake Dr, Antioch, TN 37013",36.0780796,-86.6447389,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
25,Thompson Lane Market,"1004 E Thompson Ln # B, Nashville, TN 37211",36.1160753,-86.7190802,"['convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
26,Merkato,"2639 Lakevilla Dr, Nashville, TN 37217",36.07817540000001,-86.6408969,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
27,Dollar General Market,"301 E Thompson Ln, Nashville, TN 37211",36.1258363,-86.7138918,"['grocery_or_supermarket', 'drugstore', 'convenience_store', 'home_goods_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
28,pmex,"469 Bell Rd, Nashville, TN 37217",36.073008,-86.636349,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
29,St George Market,"2706 Murfreesboro Pike, Antioch, TN 37013",36.070632,-86.634146,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
30,Viva Market,"818 Murfreesboro Pike #101, Nashville, TN 37217",36.135377,-86.72365599999999,"['point_of_interest', 'establishment']"
31,HD Market Asian Foods,"2059 Antioch Pike, Antioch, TN 37013",36.0682206,-86.68462570000001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
32,Food Lion,"3636 Bell Rd, Nashville, TN 37214",36.1504959,-86.6272429,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
33,Kwik Stop Super Mercado,"327 Plus Park Blvd, Nashville, TN 37217",36.1322829,-86.7239032,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
