,shop_name,shop_address,shop_lat,shop_lng,types
0,Publix Super Market at Hill Center at Nashville West,"6614 Charlotte Pike, Nashville, TN 37209",36.1401562,-86.8829001,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
1,Publix Super Market at Hill Center at Belle Meade,"4324 Harding Pike, Nashville, TN 37205",36.1267422,-86.8475419,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
2,Publix Super Market at Capitol View,"1010 Dr Martin L King Jr Blvd, Nashville, TN 37203",36.1630486,-86.7903632,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
3,Publix Super Market at Bellevue Center,"7604 Hwy 70 S, Nashville, TN 37221",36.0784138,-86.9455024,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
4,Publix Super Market at Hill Center Greenwood,"1111 Gallatin Ave, Nashville, TN 37206",36.1898456,-86.7449475,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
5,Publix Super Market at Harpeth Village,"8028 TN-100, Nashville, TN 37221",36.047101,-86.95225289999999,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
6,Publix Super Market at Melrose,"2223 8th Ave S, Nashville, TN 37204",36.1285944,-86.7784628,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
7,Publix Super Market at The Crossings,"2324 Lebanon Pike, Nashville, TN 37214",36.1707831,-86.68399869999999,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
8,Publix Pharmacy at Hill Center at Nashville West,"6614 Charlotte Pike, Nashville, TN 37209",36.1401828,-86.88290889999999,"['pharmacy', 'hospital', 'health', 'point_of_interest', 'store', 'establishment']"
9,Publix Super Market at Nippers Corner,"15544 Old Hickory Blvd, Nashville, TN 37211",36.04102719999999,-86.7414412,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
10,Publix Super Market at Oakwood Commons,"4670 Lebanon Pike, Hermitage, TN 37076",36.2172539,-86.5933773,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
11,Publix Super Market at Caldwell Square,"460 Long Hollow Pike, Goodlettsville, TN 37072",36.3314801,-86.6991601,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
12,Publix Super Market at Mt. View Marketplace,"3532 Murfreesboro Pike, Antioch, TN 37013",36.0533912,-86.6149279,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
13,Publix Super Market at Bowie Commons,"7014 City Center Way, Fairview, TN 37062",35.9735081,-87.13119320000001,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
14,Publix Super Market at Indian Lake Marketplace,"110 Indian Lake Blvd, Hendersonville, TN 37075",36.3101986,-86.6051567,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
15,Publix Super Market at Marketplace at Maryland Farms,"101 Creekside Crossing, Brentwood, TN 37027",36.0369124,-86.79885180000001,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
16,Publix Pharmacy at Capitol View,"1010 Dr. M.L.K. Jr Blvd, Nashville, TN 37203",36.1626824,-86.7897598,"['pharmacy', 'hospital', 'health', 'point_of_interest', 'store', 'establishment']"
17,Publix Pharmacy at Bellevue Center,"7604 Hwy 70 S, Nashville, TN 37221",36.0784127,-86.94552829999999,"['pharmacy', 'hospital', 'health', 'point_of_interest', 'store', 'establishment']"
18,Publix Pharmacy at Hill Center at Belle Meade,"4324 Harding Pike, Nashville, TN 37205",36.126783,-86.84755729999999,"['pharmacy', 'hospital', 'health', 'point_of_interest', 'store', 'establishment']"
19,Publix Super Market at Concord Village,"10638 Concord Rd, Brentwood, TN 37027",35.997094,-86.69184849999999,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
20,Publix Pharmacy at Hill Center Greenwood,"1111 Gallatin Ave, Nashville, TN 37206",36.1898456,-86.7449475,"['pharmacy', 'hospital', 'health', 'point_of_interest', 'store', 'establishment']"
21,Publix Catering at Bellevue Center,"7604 Hwy 70 S, Nashville, TN 37221",36.0783932,-86.9454933,"['food', 'point_of_interest', 'store', 'establishment']"
22,Publix Super Market at Cool Springs Festival,"8105 Moores Ln, Brentwood, TN 37027",35.9635575,-86.80242310000001,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
23,Publix Super Market at Harpeth Village,"2020 Fieldstone Pkwy, Franklin, TN 37069",35.9645581,-86.88300699999999,"['supermarket', 'florist', 'bakery', 'grocery_or_supermarket', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
