,shop_name,shop_address,shop_lat,shop_lng,types
0,MAPCO Mart,"4805 Trousdale Dr, Nashville, TN 37220",36.0775825,-86.7591114,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
1,Twice Daily (Granny White Market),"5301 Granny White Pike, Brentwood, TN 37027",36.065117,-86.81340999999999,"['convenience_store', 'bakery', 'cafe', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
2,Twice Daily Convenience Store,"799 Old Hickory Blvd, Brentwood, TN 37027",36.0370779,-86.7854638,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
3,Daily's,"150 Franklin Rd, Brentwood, TN 37027",36.0342652,-86.78787779999999,"['convenience_store', 'atm', 'gas_station', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
4,Tri Star Energy,"410-B Old Hickory Blvd, Brentwood, TN 370207",36.0409462,-86.7450554,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
5,MAPCO Express,"4671 Trousdale Dr, Nashville, TN 37204",36.0818679,-86.7585387,"['gas_station', 'convenience_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
6,Shell,"410B Old Hickory Blvd, Brentwood, TN 37027",36.0406042,-86.7449314,"['gas_station', 'atm', 'convenience_store', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
7,Shell,"799 Old Hickory Blvd, Brentwood, TN 37027",36.0370618,-86.785659,"['gas_station', 'atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
8,Tri Star Energy,"5621 Franklin Pike, Brentwood, TN 37027",36.0379922,-86.7867591,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']"
9,MAPCO Mart,"158 Franklin Rd, Brentwood, TN 37027",36.03360929999999,-86.78830599999999,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
10,Shell,"5621 Franklin Pike Cir, Brentwood, TN 37027",36.0379716,-86.7867913,"['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
11,Shell,"5301 Granny White Pike, Brentwood, TN 37027",36.0650853,-86.81322449999999,"['gas_station', 'atm', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
12,Shell,"731 Harding Pl, Nashville, TN 37211",36.0810691,-86.7594155,"['gas_station', 'atm', 'convenience_store', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
13,Tri Star Energy,"799 Old Hickory Blvd #4504, Brentwood, TN 37027",36.0372142,-86.78544409999999,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
