,shop_name,shop_address,shop_lat,shop_lng,types
0,Cardwell's Market,"9 Hermitage Ave, Nashville, TN 37210",36.1571023,-86.77025069999999,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']"
1,Lewis Street Market,"37 Lewis St # A, Nashville, TN 37210",36.1481318,-86.758234,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
2,Mucho Express,"167 Lafayette St, Nashville, TN 37210",36.14684099999999,-86.757527,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']"
3,Big Mo Market,"125 Lafayette St, Nashville, TN 37210",36.1479793,-86.7607179,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
4,MAPCO,"553 Murfreesboro Pike, Nashville, TN 37210",36.1419624,-86.742474,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
5,FOSTER MARKET,"601 Murfreesboro Pike, Nashville, TN 37210",36.1412056,-86.74024949999999,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
6,Food Mart,"1631 Elm Hill Pike, Nashville, TN 37210",36.1444926,-86.7115657,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
7,Tri Star Energy #8235,"9 Hermitage Ave #2109, Nashville, TN 37210",36.1571023,-86.77025069999999,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
8,Speedy Mart,"2011 Elm Hill Pike, Nashville, TN 37210",36.1498211,-86.69798569999999,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
9,MAPCO Mart,"1500 Lebanon Pike, Nashville, TN 37210",36.1540133,-86.721219,"['gas_station', 'convenience_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
10,Speedway#7136,"710 Murfreesboro Pike, Nashville, TN 37210",36.1394285,-86.7320314,"['convenience_store', 'atm', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
11,Shell,"9 Hermitage Ave, Nashville, TN 37210",36.1571194,-86.77026049999999,"['gas_station', 'atm', 'convenience_store', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
12,Convenience Services of the Mid South,"1879 Elm Tree Dr, Nashville, TN 37210",36.1489,-86.705338,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
13,Circle K,"2200 Nolensville Pike, Nashville, TN 37211",36.12584,-86.75255899999999,"['convenience_store', 'atm', 'gas_station', 'finance', 'food', 'point_of_interest', 'store', 'establishment']"
14,Sam's Express Inc,"20 E Thompson Ln, Nashville, TN 37211",36.1145332,-86.7200043,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']"
15,Tri Star Energy #6604,"601 Fesslers Ln, Nashville, TN 37210",36.1443106,-86.7445939,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
16,Shell,"1631 Elm Hill Pike, Nashville, TN 37210",36.1444735,-86.71146,"['gas_station', 'atm', 'convenience_store', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
17,MAPCO Mart,"1909 8th Ave S, Nashville, TN 37203",36.134648,-86.779522,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
18,Twice Daily,"648 Thompson Ln, Nashville, TN 37204",36.111786,-86.75788,"['convenience_store', 'bakery', 'cafe', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
19,Kwik Stop Super Mercado,"327 Plus Park Blvd, Nashville, TN 37217",36.1322829,-86.7239032,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
20,Shell,"1501 Lebanon Pike, Nashville, TN 37210",36.1535286,-86.7211777,"['gas_station', 'atm', 'convenience_store', 'finance', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
21,Barwago Market,"613 Murfreesboro Pike, Nashville, TN 37210",36.140697,-86.7399466,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
22,Mapco Express,"18 E Thompson Ln, Nashville, TN 37211",36.1152227,-86.7200326,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
23,DGX,"206 3rd Ave S, Nashville, TN 37201",36.1592225,-86.7743333,"['convenience_store', 'drugstore', 'home_goods_store', 'liquor_store', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
24,7-Eleven,"2001 8th Ave S, Nashville, TN 37204",36.1339112,-86.77976869999999,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
25,7-Eleven,"2802 Nolensville Pike, Nashville, TN 37211",36.1129566,-86.74538620000001,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
